id,impact.gap,magnitude,significance,depth,location.distance,location.full,location.latitude,location.longitude,location,time.day,time.epoch,time.full,time.hour,time.minute,time.month,time.second,time.year
nc72667666,110,1.15,20,5.72,0.02298,"7km NE of San Simeon, California",35.6818333,-121.1255,California,28,1.46974E+12,7/28/16 16:00,16,0,7,51,2016
pr16210011,320.4,2.1,68,62,0.32968171,"23km N of Road Town, British Virgin Islands",18.628,-64.6171,British Virgin Islands,28,1.46974E+12,7/28/16 16:04,16,4,7,52,2016
nc72667671,107,3.22,164,6.15,0.02379,"7km NE of San Simeon, California",35.6823333,-121.1245,California,28,1.46974E+12,7/28/16 16:13,16,13,7,20,2016
ak13815507,201.5999839,3.5,188,27.1,0.8453147,"116km S of Unalaska, Alaska",52.8432,-166.8639,Alaska,28,1.46974E+12,7/28/16 16:14,16,14,7,19,2016
nc72667676,75,0.34,2,1.54,0.01326,"0km ESE of The Geysers, California",38.7726667,-122.747,California,28,1.46974E+12,7/28/16 16:15,16,15,7,52,2016
nc72667681,116,0.78,9,6.08,0.01734,"6km NE of San Simeon, California",35.6806667,-121.1325,California,28,1.46974E+12,7/28/16 16:17,16,17,7,5,2016
nn00553666,147.18,0.2,1,4.3,0.086,"1km N of Cold Springs, Nevada",39.6928,-119.9769,Nevada,28,1.46974E+12,7/28/16 16:17,16,17,7,41,2016
nc72667686,111,1.2,22,6.05,0.02203,"7km NE of San Simeon, California",35.6816667,-121.1266667,California,28,1.46974E+12,7/28/16 16:21,16,21,7,39,2016
nc72667691,110,1.64,41,5.98,0.02367,"7km NE of San Simeon, California",35.6815,-121.1246667,California,28,1.46974E+12,7/28/16 16:24,16,24,7,55,2016
nn00553661,244.33,0.3,1,11.5,0.166,"32km N of Pahrump, Nevada",36.5009,-116.0098,Nevada,28,1.46974E+12,7/28/16 16:25,16,25,7,46,2016
uu60157092,140,0.82,10,2.67,0.08017,"12km NNE of Old Faithful Geyser, Wyoming",44.5658333,-110.7645,Wyoming,28,1.46974E+12,7/28/16 16:30,16,30,7,42,2016
nc72667696,33,1.57,38,6.18,0.02916,"6km ENE of East Foothills, California",37.3986667,-121.7516667,California,28,1.46974E+12,7/28/16 16:35,16,35,7,6,2016
ak13815512,233.9999813,2,62,39.7,0.8578911,"117km S of Unalaska, Alaska",52.8378,-166.8442,Alaska,28,1.46974E+12,7/28/16 16:50,16,50,7,45,2016
hv61356251,76,1.98,60,0.673,0.007672,"5km WSW of Volcano, Hawaii",19.4045,-155.2826667,Hawaii,28,1.46974E+12,7/28/16 16:51,16,51,7,57,2016
uw61172777,93,0.25,1,1.32,0.02278,"28km NNW of Packwood, Washington",46.856,-121.7575,Washington,28,1.46974E+12,7/28/16 16:53,16,53,7,48,2016
uw61172782,92,0.74,8,1.19,0.02385,"28km NNW of Packwood, Washington",46.8541667,-121.7571667,Washington,28,1.46974E+12,7/28/16 16:54,16,54,7,14,2016
uw61172787,155,0.37,2,2.17,0.02432,"28km NNW of Packwood, Washington",46.8543333,-121.7583333,Washington,28,1.46974E+12,7/28/16 16:54,16,54,7,40,2016
mb80164189,188,1.96,59,-0.72,0.416,"7km N of Ponderay, Idaho",48.3755,-116.5223333,Idaho,28,1.46974E+12,7/28/16 16:59,16,59,7,49,2016
nc72667711,93,0.26,1,3.3,0.006401,"6km NW of The Geysers, California",38.8181667,-122.8053333,California,28,1.46974E+12,7/28/16 17:01,17,1,7,44,2016
nc72667716,110,0.78,9,5.6,0.02108,"7km NE of San Simeon, California",35.682,-121.1278333,California,28,1.46974E+12,7/28/16 17:01,17,1,7,45,2016
ak13832425,190.7999847,1.5,35,3.1,0.1904428,"39km NE of Chignik Lake, Alaska",56.4738,-158.267,Alaska,28,1.46974E+12,7/28/16 17:06,17,6,7,40,2016
ak13832426,226.7999819,1.1,19,27.1,0.1688833,"42km SW of Adak, Alaska",51.6145,-177.1008,Alaska,28,1.46974E+12,7/28/16 17:08,17,8,7,19,2016
pr16210012,320.4,2.4,89,42,0.47790373,"53km NNE of Road Town, British Virgin Islands",18.8325,-64.3639,British Virgin Islands,28,1.46974E+12,7/28/16 17:11,17,11,7,32,2016
ak13815513,183.5999853,1.5,35,13.2,0.1491203,"26km S of Tanaga Volcano, Alaska",51.6521,-178.0728,Alaska,28,1.46974E+12,7/28/16 17:23,17,23,7,17,2016
ci37642032,116,0.6,6,2.97,0.06717,"15km N of Borrego Springs, CA",33.3928333,-116.3825,California,28,1.46974E+12,7/28/16 17:26,17,26,7,35,2016
ci37642048,38,1.16,21,7.82,0.03292,"4km NE of Palomar Observatory, CA",33.3796667,-116.8385,California,28,1.46974E+12,7/28/16 17:35,17,35,7,50,2016
us100069ik,155,4.4,298,56.48,2.564,"228km S of Taron, Papua New Guinea",-6.5073,153.3722,Papua New Guinea,28,1.46974E+12,7/28/16 17:36,17,36,7,0,2016
ak13815514,39.59999683,1.8,50,11.6,0.3584278,"119km NNW of Talkeetna, Alaska",63.2403,-151.3192,Alaska,28,1.46974E+12,7/28/16 17:40,17,40,7,9,2016
ak13832429,259.1999793,1.6,39,3.6,0.8848406,"120km S of Unalaska, Alaska",52.8035,-166.8364,Alaska,28,1.46974E+12,7/28/16 17:43,17,43,7,19,2016
pr16210013,288,1.8,50,4,0.07006859,"0km ENE of Pole Ojea, Puerto Rico",17.9785,-67.1771,Puerto Rico,28,1.46974E+12,7/28/16 17:48,17,48,7,21,2016
us1000687z,64,4.9,369,59.18,4.679,"102km ESE of Kuril'sk, Russia",44.8262,149.0556,Russia,28,1.46974E+12,7/28/16 17:55,17,55,7,40,2016
ak13832430,251.9999798,1.8,50,40.4,0.5174296,"55km SE of Nikolski, Alaska",52.5608,-168.3342,Alaska,28,1.46974E+12,7/28/16 17:57,17,57,7,15,2016
uw61172832,57,2.28,80,45.35,0.1169,"21km W of Belfair, Washington",47.4456667,-123.1155,Washington,28,1.46974E+12,7/28/16 17:58,17,58,7,35,2016
nc72667746,87,1.2,22,5.25,0.03146,"12km SE of Mammoth Lakes, California",37.5761667,-118.8646667,California,28,1.46974E+12,7/28/16 18:05,18,5,7,21,2016
us10006bsh,203,2.9,129,22.18,1.017,"115km S of Unalaska, Alaska",52.8506,-166.8466,Alaska,28,1.46975E+12,7/28/16 18:33,18,33,7,59,2016
nc72667761,126,0.88,12,2.75,0.01018,"6km WNW of The Geysers, California",38.8071671,-122.81633,California,28,1.46975E+12,7/28/16 18:37,18,37,7,4,2016
ci37642072,141,2.75,116,5.87,0.3834,"43km WSW of Carlsbad, CA",33.001,-117.7703333,California,28,1.46975E+12,7/28/16 18:47,18,47,7,44,2016
us1000688b,46,4.4,298,154.07,1.148,"95km W of Murghob, Tajikistan",38.1605,72.8734,Tajikistan,28,1.46975E+12,7/28/16 18:51,18,51,7,11,2016
ci37642080,111,0.91,13,11.18,0.06958,"0km NE of Lakeland Village, CA",33.639,-117.3435,California,28,1.46975E+12,7/28/16 18:59,18,59,7,8,2016
ak13815524,32.39999741,1.4,30,2.7,0.182358,"116km WNW of Talkeetna, Alaska",62.7133,-152.2003,Alaska,28,1.46975E+12,7/28/16 19:03,19,3,7,1,2016
nn00553680,149.43,0.7,8,8,0.194,"30km SSW of Hawthorne, Nevada",38.2719,-118.7506,Nevada,28,1.46975E+12,7/28/16 19:04,19,4,7,8,2016
hv61356466,148,0.7,8,3.592,0.007374,"24km ESE of Honaunau-Napoopoo, Hawaii",19.4065,-155.6343333,Hawaii,28,1.46975E+12,7/28/16 19:06,19,6,7,8,2016
ak13815526,68.39999453,1.4,30,0,0.1320523,"23km NNE of Badger, Alaska",64.9915,-147.3396,Alaska,28,1.46975E+12,7/28/16 19:07,19,7,7,17,2016
ak13815995,233.9999813,1.9,56,0.7,0.880349,"119km S of Unalaska, Alaska",52.8165,-166.8265,Alaska,28,1.46975E+12,7/28/16 19:13,19,13,7,7,2016
nc72667771,110,0.79,10,6.22,0.02285,"7km NE of San Simeon, California",35.6815,-121.1256667,California,28,1.46975E+12,7/28/16 19:19,19,19,7,27,2016
hv61356496,41,1.94,58,5.91,0.06217,"23km W of Volcano, Hawaii",19.434166,-155.4646606,Hawaii,28,1.46975E+12,7/28/16 19:23,19,23,7,17,2016
ci37143524,77,0.91,13,1.44,0.07049,"15km NNE of Thousand Palms, CA",33.9425,-116.324,California,28,1.46975E+12,7/28/16 19:23,19,23,7,27,2016
ci37642096,79,1.07,18,1.62,0.07055,"16km NNE of Thousand Palms, CA",33.9478333,-116.3243333,California,28,1.46975E+12,7/28/16 19:23,19,23,7,39,2016
ak13832435,305.9999755,1.6,39,15.7,1.659188,"54km NW of Kobuk, Alaska",67.2493,-157.7773,Alaska,28,1.46975E+12,7/28/16 19:28,19,28,7,23,2016
nc72667776,121,1.56,37,4.58,0.09862,"22km SSE of Mammoth Lakes, California",37.4701667,-118.8436667,California,28,1.46975E+12,7/28/16 19:29,19,29,7,26,2016
ci37642104,95,0.79,10,9.73,0.09233,"20km NNW of Borrego Springs, CA",33.4308333,-116.4273333,California,28,1.46975E+12,7/28/16 19:29,19,29,7,34,2016
uu60157112,146,1.7,44,10.52,0.1012,"67km ENE of Old Faithful Geyser, Wyoming",44.6766667,-110.041,Wyoming,28,1.46975E+12,7/28/16 19:31,19,31,7,39,2016
uu60157117,148,1.51,35,9.47,0.1044,"66km ENE of Old Faithful Geyser, Wyoming",44.6711667,-110.0411667,Wyoming,28,1.46975E+12,7/28/16 19:31,19,31,7,39,2016
nc72667781,260,0.12,0,-0.69,0.0382,"10km SE of Mammoth Lakes, California",37.5771667,-118.8956667,California,28,1.46975E+12,7/28/16 19:33,19,33,7,8,2016
nc72667786,229,0.53,4,5.23,0.03176,"13km SE of Mammoth Lakes, California",37.5703333,-118.8605,California,28,1.46975E+12,7/28/16 19:35,19,35,7,49,2016
ci37642120,53,1.06,17,7.63,0.05852,"10km ENE of Desert Hot Springs, CA",33.9993333,-116.4101667,California,28,1.46975E+12,7/28/16 19:43,19,43,7,3,2016
uu60157122,58,1.87,54,10.7,0.07789,"11km WSW of Moroni, Utah",39.4856667,-111.7176667,Utah,28,1.46975E+12,7/28/16 19:43,19,43,7,58,2016
ci37642128,41,0.99,15,4.87,0.03908,"3km SW of Anza, CA",33.5381667,-116.6946667,California,28,1.46975E+12,7/28/16 19:46,19,46,7,37,2016
ak13815997,93.59999251,0.2,1,16.5,0.08264501,"6km WNW of Salcha, Alaska",64.5479,-147.0142,Alaska,28,1.46975E+12,7/28/16 19:51,19,51,7,38,2016
us100069im,159,4.1,259,107.72,1.034,"73km W of Tobelo, Indonesia",1.8134,127.3515,Indonesia,28,1.46975E+12,7/28/16 19:56,19,56,7,24,2016
ak13816000,89.9999928,0.8,10,7.7,0.2928508,"134km SE of McGrath, Alaska",62.2554,-153.4697,Alaska,28,1.46975E+12,7/28/16 19:57,19,57,7,25,2016
ak13815999,68.39999453,0.5,4,8.1,0.33058,"86km NW of Ester, Alaska",65.4631,-149.1188,Alaska,28,1.46975E+12,7/28/16 19:59,19,59,7,23,2016
nc72667806,71,1.15,20,1.87,0.005896,"4km WNW of Cobb, California",38.8356667,-122.7734985,California,28,1.46975E+12,7/28/16 20:00,20,0,7,55,2016
pr16211000,273.6,3.4,178,82,1.12379242,"126km NNW of Charlotte Amalie, U.S. Virgin Islands",19.4484,-65.2417,U.S. Virgin Islands,28,1.46975E+12,7/28/16 20:15,20,15,7,33,2016
nc72667826,39,2.16,72,4.92,0.04169,"14km SSE of Ridgemark, California",36.6876667,-121.318,California,28,1.46975E+12,7/28/16 20:20,20,20,7,8,2016
ak13832175,115.1999908,0.8,10,12.2,0.06827196,"5km NNW of Dutch Harbor, Alaska",53.9341,-166.5812,Alaska,28,1.46975E+12,7/28/16 20:20,20,20,7,22,2016
ak13816001,122.3999902,0.7,8,12.1,0.0880349,"4km N of Dutch Harbor, Alaska",53.9333,-166.5429,Alaska,28,1.46975E+12,7/28/16 20:21,20,21,7,2,2016
pr16211001,262.8,2.7,112,68,0.2470367,"36km WSW of Stella, Puerto Rico",18.141,-67.532,Puerto Rico,28,1.46975E+12,7/28/16 20:31,20,31,7,6,2016
ci37642176,77,1.09,18,17.53,0.08066,"2km ESE of Cabazon, CA",33.9111667,-116.77,California,28,1.46975E+12,7/28/16 20:33,20,33,7,31,2016
mb80163664,120,1.19,22,4.68,0.191,"13km SE of Lincoln, Montana",46.886,-112.5393333,Montana,28,1.46975E+12,7/28/16 20:35,20,35,7,49,2016
nn00553740,202.46,0.7,8,7.5,0.222,"4km ESE of Big Pine, California",37.1425,-118.2447,California,28,1.46975E+12,7/28/16 20:38,20,38,7,42,2016
ak13816002,100.7999919,1.6,39,20.4,0.04761071,"50km SSW of Valdez, Alaska",60.7119,-146.6923,Alaska,28,1.46975E+12,7/28/16 20:49,20,49,7,52,2016
ak13832178,71.99999424,1.2,22,46.5,0.1868496,"16km SE of Sterling, Alaska",60.4306,-150.5643,Alaska,28,1.46975E+12,7/28/16 20:52,20,52,7,27,2016
ak13816003,17.99999856,2.8,121,128.3,0.4284964,"98km NNW of Talkeetna, Alaska",63.1233,-150.9305,Alaska,28,1.46975E+12,7/28/16 20:57,20,57,7,5,2016
pr16211002,302.4,3,138,109,1.02228279,"113km NNE of Luquillo, Puerto Rico",19.3344,-65.3324,Puerto Rico,28,1.46975E+12,7/28/16 21:10,21,10,7,51,2016
nc72667886,240,0.13,0,4.81,0.02542,"12km SE of Mammoth Lakes, California",37.5796667,-118.8583333,California,28,1.46976E+12,7/28/16 21:17,21,17,7,58,2016
nc72667881,96,1.55,37,6.39,0.2045,"27km SW of West Bishop, California",37.1621667,-118.6596667,California,28,1.46976E+12,7/28/16 21:19,21,19,7,5,2016
nc72667891,141,1.58,38,8.65,0.205,"27km SW of West Bishop, California",37.1605,-118.6521667,California,28,1.46976E+12,7/28/16 21:22,21,22,7,57,2016
ci37642216,36,1.63,41,10.28,0.08738,"15km WNW of Morongo Valley, CA",34.0941667,-116.73,California,28,1.46976E+12,7/28/16 21:24,21,24,7,56,2016
ak13816014,122.3999902,0.9,12,6.8,0.3952587,"117km NNW of Talkeetna, Alaska",63.2219,-151.3203,Alaska,28,1.46976E+12,7/28/16 21:26,21,26,7,31,2016
nc72667901,119,0.45,3,3.72,0.03854,"24km WSW of Coalinga, California",36.0303333,-120.592,California,28,1.46976E+12,7/28/16 21:29,21,29,7,56,2016
us10006898,37,3.6,213,4.725,0,"26km WSW of Perry, Oklahoma",36.2168,-97.5742,Oklahoma,28,1.46976E+12,7/28/16 21:35,21,35,7,18,2016
ci37642232,79,1.36,28,5.16,0.05715,"6km SE of Bombay Beach, CA",33.3098333,-115.6878333,California,28,1.46976E+12,7/28/16 21:38,21,38,7,28,2016
ak13816016,237.599981,2.2,74,22.6,0.9567058,"123km S of Unalaska, Alaska",52.7677,-166.7285,Alaska,28,1.46976E+12,7/28/16 21:43,21,43,7,20,2016
us100069qq,88,4.3,284,10,11.103,Southwest Indian Ridge,-31.9528,56.825,Southwest Indian Ridge,28,1.46976E+12,7/28/16 21:49,21,49,7,37,2016
uu60157132,57,1.64,41,10.62,0.07727,"11km WSW of Moroni, Utah",39.4843333,-111.719,Utah,28,1.46976E+12,7/28/16 21:55,21,55,7,0,2016
ak13832182,89.9999928,1.5,35,7,0.05928881,"106km NNW of Larsen Bay, Alaska",58.3646,-154.889,Alaska,28,1.46976E+12,7/28/16 21:59,21,59,7,20,2016
ak13816023,71.99999424,1.4,30,102.1,0.1365439,"73km W of Anchor Point, Alaska",59.7799,-153.1323,Alaska,28,1.46976E+12,7/28/16 22:07,22,7,7,39,2016
ak13816022,287.999977,2.2,74,25.6,0.5901931,"96km S of Little Sitkin Island, Alaska",51.083,178.4816,Alaska,28,1.46976E+12,7/28/16 22:09,22,9,7,22,2016
mb80164354,252,1.07,18,-1.1,0.409,"45km SSW of Sun Prairie, Montana",47.182,-111.7771667,Montana,28,1.46976E+12,7/28/16 22:17,22,17,7,57,2016
nn00553689,107.64,1.2,22,8.6,0.376,"24km SSW of Gardnerville Ranchos, Nevada",38.6744,-119.8116,Nevada,28,1.46976E+12,7/28/16 22:18,22,18,7,10,2016
us1000689i,72,2.8,121,8.12,0,"13km NNW of Pawnee, Oklahoma",36.4441,-96.8855,Oklahoma,28,1.46976E+12,7/28/16 22:21,22,21,7,16,2016
ak13816025,71.99999424,1,15,14.7,0.2281721,"108km W of Cantwell, Alaska",63.3391,-151.1064,Alaska,28,1.46976E+12,7/28/16 22:21,22,21,7,49,2016
ak13816027,71.99999424,0.8,10,13.9,0.09072984,"9km SW of Manley Hot Springs, Alaska",64.9416,-150.7866,Alaska,28,1.46976E+12,7/28/16 22:30,22,30,7,19,2016
ak13816028,93.59999251,2.5,96,4,0.1805614,"102km NE of Chignik Lake, Alaska",56.9929,-157.7649,Alaska,28,1.46976E+12,7/28/16 22:39,22,39,7,54,2016
ak13832188,197.9999842,1.4,30,82.5,0.1832563,"24km SSE of Little Sitkin Island, Alaska",51.7607,178.6764,Alaska,28,1.46976E+12,7/28/16 22:50,22,50,7,7,2016
ak13816030,46.79999626,1.7,44,45.8,0.4240048,"25km ENE of Y, Alaska",62.2571,-149.4046,Alaska,28,1.46976E+12,7/28/16 22:54,22,54,7,25,2016
ci37642264,91,0.91,13,6.7,0.07019,"9km N of Coso Junction, CA",36.1241667,-117.9411667,California,28,1.46976E+12,7/28/16 22:54,22,54,7,29,2016
ci37642272,78,0.9,12,1.65,0.07297,"16km NNE of Thousand Palms, CA",33.9508333,-116.3218333,California,28,1.46976E+12,7/28/16 22:59,22,59,7,4,2016
nn00553692,134.62,0.3,1,4.1,0.045,"22km ESE of Hawthorne, Nevada",38.4649,-118.3796,Nevada,28,1.46976E+12,7/28/16 23:04,23,4,7,55,2016
mb80163694,102,1.21,23,3.5,0.092,"16km NNE of Moose Wilson Road, Wyoming",43.6576667,-110.7655,Wyoming,28,1.46976E+12,7/28/16 23:06,23,6,7,21,2016
pr16211003,352.8,2.4,89,7,0.89023045,"69km WNW of The Valley, Anguilla",18.4358,-63.678,Anguilla,28,1.46976E+12,7/28/16 23:13,23,13,7,44,2016
ak13816032,53.99999568,1.4,30,18.6,0.1913412,"30km W of Ester, Alaska",64.88,-148.6435,Alaska,28,1.46976E+12,7/28/16 23:16,23,16,7,56,2016
ak13816034,122.3999902,0.7,8,1.3,0.1356456,"112km W of Cantwell, Alaska",63.4913,-151.1947,Alaska,28,1.46976E+12,7/28/16 23:28,23,28,7,37,2016
ak13832192,75.59999395,1.5,35,116,0.09611974,"70km SSW of Redoubt Volcano, Alaska",59.9003,-153.2405,Alaska,28,1.46976E+12,7/28/16 23:31,23,31,7,16,2016
nc72667966,56,0.78,9,0.14,0.01023,"4km W of Cobb, California",38.8235016,-122.7805023,California,28,1.46976E+12,7/28/16 23:36,23,36,7,47,2016
us1000689z,168,4.1,259,26.25,1.17,"75km E of Ishinomaki, Japan",38.3222,142.1584,Japan,28,1.46976E+12,7/28/16 23:42,23,42,7,16,2016
ak13816035,75.59999395,1.2,22,12.6,0.2443418,"111km W of Cantwell, Alaska",63.3368,-151.1836,Alaska,28,1.46976E+12,7/28/16 23:52,23,52,7,22,2016
ak13832194,190.7999847,2,62,161.2,0.3772924,"43km NNW of False Pass, Alaska",55.2066,-163.7002,Alaska,28,1.46976E+12,7/28/16 23:52,23,52,7,58,2016
nc72667976,171,0.98,15,8.61,0.04184,"3km SW of Broadmoor, California",37.6681667,-122.5103333,California,28,1.46976E+12,7/28/16 23:53,23,53,7,24,2016
uw61172937,281,0.6,6,-1.59,0.03335,"39km SSE of Morton, Washington",46.212,-122.1413333,Washington,28,1.46976E+12,7/28/16 23:54,23,54,7,7,2016
ak13832195,244.7999804,1.4,30,11.7,0.3521396,"43km S of Tanaga Volcano, Alaska",51.4908,-178.1699,Alaska,29,1.46977E+12,7/29/16 0:06,0,6,7,9,2016
nn00553695,106.86,1.2,22,7,0.376,"24km SSW of Gardnerville Ranchos, Nevada",38.678,-119.8074,Nevada,29,1.46977E+12,7/29/16 0:14,0,14,7,14,2016
ak13816037,97.19999222,1.4,30,12.9,0.432988,"75km SW of Arctic Village, Alaska",67.6417,-146.7954,Alaska,29,1.46977E+12,7/29/16 0:14,0,14,7,52,2016
ak13832197,104.3999916,1.5,35,109.8,0.07456017,"51km S of Redoubt Volcano, Alaska",60.027,-152.8692,Alaska,29,1.46977E+12,7/29/16 0:16,0,16,7,8,2016
pr16211004,237.6,2.9,129,49,0.55695548,"63km NNW of Charlotte Amalie, U.S. Virgin Islands",18.8831,-65.1419,U.S. Virgin Islands,29,1.46977E+12,7/29/16 0:23,0,23,7,12,2016
uu60157142,112,1.18,21,9.38,0.08086,"11km WSW of Moroni, Utah",39.4895,-111.7125,Utah,29,1.46977E+12,7/29/16 0:27,0,27,7,45,2016
ak13816039,176.3999859,0.7,8,9.6,0.07725511,"59km WNW of Haines Junction, Canada",60.9514,-138.5195,Canada,29,1.46977E+12,7/29/16 0:29,0,29,7,11,2016
ak13816040,226.7999819,1.6,39,58,0.7159573,"103km ESE of Adak, Alaska",51.5057,-175.2898,Alaska,29,1.46977E+12,7/29/16 0:33,0,33,7,51,2016
us100068a3,78,4.3,284,47.8,1.98,"17km NE of Ustupo, Panama",9.2515,-77.8334,Panama,29,1.46977E+12,7/29/16 0:36,0,36,7,37,2016
ci37642280,64,0.9,12,1.73,0.07034,"16km NNE of Thousand Palms, CA",33.9485,-116.3246667,California,29,1.46977E+12,7/29/16 0:43,0,43,7,48,2016
ismpkansas70199223,74,2.19,74,5.78,0.0439,"16km S of Conway Springs, Kansas",37.2426667,-97.6583333,Kansas,29,1.46977E+12,7/29/16 0:46,0,46,7,35,2016
uw61172952,180,0.36,2,1.18,0.003086,"38km NNE of Amboy, Washington",46.2,-122.1861667,Washington,29,1.46977E+12,7/29/16 0:46,0,46,7,46,2016
ak13816041,68.39999453,1.9,56,94.5,0.2614097,"50km W of Anchor Point, Alaska",59.6869,-152.718,Alaska,29,1.46977E+12,7/29/16 0:48,0,48,7,5,2016
ak13832201,100.7999919,1.3,26,68.6,0.4311913,"42km SW of Anchor Point, Alaska",59.5338,-152.4114,Alaska,29,1.46977E+12,7/29/16 0:57,0,57,7,21,2016
nn00553715,187.92,1,15,11.7,0.392,"20km SW of Smith Valley, Nevada",38.6648,-119.529,Nevada,29,1.46977E+12,7/29/16 0:58,0,58,7,48,2016
ak13832202,241.1999807,1.8,50,6.5,0.8354332,"115km S of Unalaska, Alaska",52.8585,-166.8619,Alaska,29,1.46977E+12,7/29/16 1:00,1,0,7,12,2016
ak13816044,158.3999873,1.8,50,101.4,0.3629194,"65km NNW of Amatignak Island, Alaska",51.8243,-179.3942,Alaska,29,1.46977E+12,7/29/16 1:23,1,23,7,10,2016
ak13816045,61.1999951,1.1,19,4.6,0.05659386,"85km NW of Nikiski, Alaska",61.3158,-152.2172,Alaska,29,1.46977E+12,7/29/16 1:24,1,24,7,53,2016
ci37642344,47,1.34,29,8.97,0.01823,"1km NNE of View Park-Windsor Hills, CA",34.003,-118.3456667,California,29,1.46977E+12,7/29/16 1:24,1,24,7,54,2016
ak13832205,194.3999844,1,15,22.6,0.3404615,"49km E of Akutan, Alaska",54.2022,-165.0311,Alaska,29,1.46977E+12,7/29/16 1:27,1,27,7,46,2016
mb80164359,131,0.71,8,11.25,0.151,"21km WNW of Four Corners, Montana",45.6791667,-111.4498333,Montana,29,1.46977E+12,7/29/16 1:32,1,32,7,50,2016
ci37642352,79,0.86,11,2.13,0.07005,"16km NNE of Thousand Palms, CA",33.9495,-116.3251667,California,29,1.46977E+12,7/29/16 1:37,1,37,7,56,2016
ak13816047,176.3999859,2.2,74,53.4,0.5731252,"63km ESE of False Pass, Alaska",54.5426,-162.5853,Alaska,29,1.46977E+12,7/29/16 1:45,1,45,7,44,2016
ak13816049,46.79999626,1.6,39,11.2,0.4293947,"59km E of Cantwell, Alaska",63.4668,-147.7709,Alaska,29,1.46977E+12,7/29/16 1:51,1,51,7,43,2016
ak13816052,251.9999798,2.2,74,5.2,0.9531125,"127km S of Unalaska, Alaska",52.7414,-166.7779,Alaska,29,1.46977E+12,7/29/16 2:07,2,7,7,57,2016
ak13816055,97.19999222,1,15,0.3,0.3736992,"128km W of Talkeetna, Alaska",62.1405,-152.5558,Alaska,29,1.46977E+12,7/29/16 2:23,2,23,7,26,2016
uw61173017,151,0.42,3,1.39,0.004175,"37km NNE of Amboy, Washington",46.1976667,-122.1858333,Washington,29,1.46977E+12,7/29/16 2:29,2,29,7,45,2016
ci37642368,186,0.83,11,12.4,0.08674,"10km N of Borrego Springs, CA",33.3421667,-116.3626667,California,29,1.46977E+12,7/29/16 2:30,2,30,7,36,2016
ci37642376,61,0.6,6,1.52,0.003184,"16km NE of Little Lake, CA",36.0225,-117.7673333,California,29,1.46977E+12,7/29/16 2:34,2,34,7,14,2016
ak13816056,32.39999741,1.8,50,130,0.3260884,"44km NNE of Healy, Alaska",64.2079,-148.5514,Alaska,29,1.46977E+12,7/29/16 2:48,2,48,7,21,2016
ak13816059,64.79999482,1.4,30,85.3,0.3260884,"43km WSW of Cohoe, Alaska",60.175,-151.9955,Alaska,29,1.46977E+12,7/29/16 2:49,2,49,7,38,2016
us100069qv,118,4.4,298,140.3,0.598,"66km W of Rota, Northern Mariana Islands",14.1248,144.5869,Northern Mariana Islands,29,1.46978E+12,7/29/16 2:54,2,54,7,1,2016
ak13816061,79.19999366,1.3,26,20.3,0.02874609,"7km ESE of Glennallen, Alaska",62.0827,-145.414,Alaska,29,1.46978E+12,7/29/16 2:54,2,54,7,23,2016
hv61357096,137,0.59,5,3.722,0.02529,"26km E of Honaunau-Napoopoo, Hawaii",19.4305,-155.6173333,Hawaii,29,1.46978E+12,7/29/16 2:59,2,59,7,1,2016
ak13816062,187.199985,1.9,56,10,0.1760698,"101km NE of Chignik Lake, Alaska",56.9798,-157.7623,Alaska,29,1.46978E+12,7/29/16 3:07,3,7,7,39,2016
ak13816063,248.3999801,1.8,50,49.5,0.6710415,"80km SE of Akutan, Alaska",53.658,-164.8545,Alaska,29,1.46978E+12,7/29/16 3:10,3,10,7,47,2016
ci37642384,48,1.64,41,1.09,0.03708,"12km E of Coso Junction, CA",36.0251667,-117.811,California,29,1.46978E+12,7/29/16 3:27,3,27,7,36,2016
uu60157152,143,1.27,25,3.78,0.06988,"42km ENE of Old Faithful Geyser, Wyoming",44.6221667,-110.3433333,Wyoming,29,1.46978E+12,7/29/16 3:29,3,29,7,21,2016
us100068ay,190,4.3,284,33.28,0.903,"67km W of Illapel, Chile",-31.7275,-71.8635,Chile,29,1.46978E+12,7/29/16 3:35,3,35,7,35,2016
ak13832215,61.1999951,1,15,37.7,0.5120397,"40km WNW of Glennallen, Alaska",62.2794,-146.2305,Alaska,29,1.46978E+12,7/29/16 3:39,3,39,7,54,2016
ak13832216,172.7999862,1.2,22,18.2,0.2856643,"178km WNW of Haines Junction, Canada",61.4897,-140.4458,Canada,29,1.46978E+12,7/29/16 3:40,3,40,7,27,2016
ci37642400,94,1.06,17,1.61,0.08788,"39km E of Olancha, CA",36.2335,-117.5723333,California,29,1.46978E+12,7/29/16 3:41,3,41,7,48,2016
mb80163704,204,1.09,18,5.96,0.377,"48km ENE of Challis, Idaho",44.6408333,-113.6545,Idaho,29,1.46978E+12,7/29/16 3:49,3,49,7,23,2016
ak13816533,255.5999796,2.3,81,23,0.9764687,"125km S of Unalaska, Alaska",52.7538,-166.7053,Alaska,29,1.46978E+12,7/29/16 3:52,3,52,7,24,2016
ak13816534,230.3999816,1.7,44,59.8,0.3826823,"31km SSW of Atka, Alaska",51.9592,-174.4556,Alaska,29,1.46978E+12,7/29/16 4:01,4,1,7,28,2016
